symbol,date,open,high,low,close,adj_close,volume,return,log_return
ADANIPORTS.NS,2018-11-30,322.70001220703125,374.6000061035156,313.8999938964844,365.6499938964844,350.8783874511719,76472473,0.1467773669124477,0.1369557189694417
ADANIPORTS.NS,2018-12-31,367.4500122070313,390.75,347.0,387.7000122070313,372.0376281738281,76246687,0.06030363077178924,0.058555311231019654
ADANIPORTS.NS,2019-01-31,386.2999877929688,402.7000122070313,292.1000061035156,338.6499938964844,324.9691162109375,84534851,-0.12651546079876275,-0.1352648493915302
ADANIPORTS.NS,2019-02-28,339.8999938964844,359.25,315.75,325.8500061035156,312.6862487792969,115706116,-0.03779702999120638,-0.038529863036041785
ADANIPORTS.NS,2019-03-31,328.79998779296875,382.6499938964844,327.0,381.2999877929688,365.8961486816406,65963885,0.17017025887793635,0.1571492586310898
ADANIPORTS.NS,2019-04-30,380.9500122070313,396.5499877929688,373.0,392.7999877929688,376.93157958984375,45592283,0.030160008373864677,0.029714138112094297
ADANIPORTS.NS,2019-05-31,392.7999877929688,430.6000061035156,359.1000061035156,416.3999938964844,399.57818603515625,119239950,0.06008147810261821,0.058345771304471314
ADANIPORTS.NS,2019-06-30,416.3999938964844,429.8500061035156,389.7000122070313,410.2000122070313,393.628662109375,75393310,-0.01488951132396854,-0.01500147285606983
ADANIPORTS.NS,2019-07-31,412.0,421.5,368.6499938964844,377.5499877929688,362.4882507324219,50080858,-0.07911113791886515,-0.08241592092982933
ADANIPORTS.NS,2019-08-31,376.0,380.5,339.6499938964844,365.7000122070313,351.11102294921875,55497170,-0.031386473244898294,-0.031889583846117696
ADANIPORTS.NS,2019-09-30,362.7000122070313,420.6000061035156,356.6499938964844,413.9500122070313,397.4361572265625,61820372,0.13193870670373053,0.123931832293603
ADANIPORTS.NS,2019-10-31,415.2000122070313,428.8500061035156,390.6499938964844,395.7999877929688,380.01019287109375,61007146,-0.04384594616924831,-0.04483623473863712
ADANIPORTS.NS,2019-11-30,396.0,397.25,361.5499877929688,382.0499877929688,366.8086853027344,87818122,-0.03473987755069918,-0.035357657024815616
ADANIPORTS.NS,2019-12-31,381.1000061035156,383.3500061035156,357.3500061035156,366.0,351.39898681640625,75412433,-0.04201017888551417,-0.042918126209179015
ADANIPORTS.NS,2020-01-31,368.0,394.6000061035156,366.0,369.3999938964844,354.663330078125,80452317,0.009289563670325185,0.009246681043087068
ADANIPORTS.NS,2020-02-29,364.0,378.8999938964844,339.20001220703125,342.20001220703125,328.5484924316406,47167888,-0.07363275374629741,-0.07648452873220037
ADANIPORTS.NS,2020-03-31,346.1000061035156,351.8999938964844,203.0,251.3000030517578,243.94129943847656,151020987,-0.2575181288064131,-0.2977568245042484
ADANIPORTS.NS,2020-04-30,246.0500030517578,296.0,235.0500030517578,290.1000061035156,281.6051330566406,78640218,0.15439711809710643,0.14357823202352993
ADANIPORTS.NS,2020-05-31,275.0,334.1499938964844,261.1000061035156,323.79998779296875,314.3183288574219,115156670,0.11616690166724153,0.10990040624238476
ADANIPORTS.NS,2020-06-30,326.0,360.0,325.79998779296875,343.8999938964844,333.8296813964844,75692680,0.0620751344981636,0.06022466843224887
ADANIPORTS.NS,2020-07-31,345.8999938964844,366.7999877929688,298.0,315.20001220703125,305.9700927734375,81868680,-0.08345449843316499,-0.0871435658350975
ADANIPORTS.NS,2020-08-31,311.0,378.3500061035156,308.6499938964844,355.75,345.33270263671875,104521798,0.1286485535448334,0.12102094666671745
ADANIPORTS.NS,2020-09-30,357.0,368.0,312.1000061035156,341.75,331.74267578125,93304654,-0.03935343149289028,-0.0401487123639895
ADANIPORTS.NS,2020-10-31,345.5,373.8999938964844,341.1499938964844,359.8500061035156,349.3126525878906,97436327,0.0529626668177785,0.05160777840915603
ADANIPORTS.NS,2020-11-30,360.0,416.0,347.20001220703125,411.5499877929688,399.4987182617188,191509173,0.14367090714299513,0.134243182991765
ADANIPORTS.NS,2020-12-31,415.0,492.9500122070313,412.0,483.75,469.5845336914063,174958506,0.17543439371881298,0.16163777605707366
ADANIPORTS.NS,2021-01-31,485.0,562.5,482.5499877929688,509.7000122070313,494.774658203125,152501957,0.05364342882781714,0.052254090061954375
ADANIPORTS.NS,2021-02-28,514.2999877929688,711.3499755859375,500.1000061035156,675.9000244140625,656.1079711914062,278950983,0.3260743255812577,0.2822229426673428
ADANIPORTS.NS,2021-03-31,684.5999755859375,767.7999877929688,657.0999755859375,702.4000244140625,681.8319702148438,309948565,0.03920696006287816,0.03845788387191505
ADANIPORTS.NS,2021-04-30,713.5,885.0,689.5,730.0499877929688,708.6722412109375,554668446,0.03936493471791369,0.03860988694261601
ADANIPORTS.NS,2021-05-31,727.6500244140625,791.9000244140625,713.75,769.5499877929688,747.0155029296875,263029100,0.05410577625170032,0.052692802058793994
ADANIPORTS.NS,2021-06-30,773.0999755859375,901.0,638.0999755859375,703.7000122070312,687.87939453125,691052260,-0.07916316082666852,-0.08247241458442922
ADANIPORTS.NS,2021-07-31,706.0,737.0,654.2000122070312,674.5,659.3359375,217234081,-0.041494856886505116,-0.04238035071689015
ADANIPORTS.NS,2021-08-31,682.0,754.0,665.0,748.2999877929688,731.4766235351562,197702290,0.10941415738491611,0.10383208985639712
ADANIPORTS.NS,2021-09-30,750.0499877929688,786.0,733.0,737.9000244140625,721.310546875,101033201,-0.013898019886164792,-0.013995501620481614
ADANIPORTS.NS,2021-10-31,735.8499755859375,829.9000244140625,681.1500244140625,693.0,677.419921875,116983309,-0.0608484448066805,-0.06277841216569165
ADANIPORTS.NS,2021-11-30,705.0,774.2999877929688,679.7000122070312,683.8499755859375,668.4757080078125,80732848,-0.013203352275839797,-0.013291291450500323
ADANIPORTS.NS,2021-12-31,695.0,794.9500122070312,682.75,730.2999877929688,713.88134765625,107958087,0.06792414309826622,0.06571671095391343
ADANIPORTS.NS,2022-01-31,732.0,795.0,689.0,716.2999877929688,700.1961059570312,98067038,-0.01917019087856675,-0.019356321601522508
ADANIPORTS.NS,2022-02-28,721.0,750.8499755859375,651.9500122070312,707.5,691.593994140625,90693007,-0.012285289425665757,-0.012361377411289818
ADANIPORTS.NS,2022-03-31,702.9500122070312,781.0,663.5499877929688,774.2000122070312,756.7943725585938,109284362,0.09427551275801171,0.09009251210883353
ADANIPORTS.NS,2022-04-30,774.5,924.6500244140624,774.5,856.4000244140625,837.1464233398438,189647877,0.10617421811633365,0.10090741159587281
ADANIPORTS.NS,2022-05-31,850.0,864.2000122070312,668.1500244140625,739.8499755859375,723.2166748046875,140748278,-0.1360929765197192,-0.14629012768127517
ADANIPORTS.NS,2022-06-30,739.7999877929688,758.5,653.0999755859375,672.0499877929688,656.94091796875,76722247,-0.09164024993455244,-0.0961147783349344
ADANIPORTS.NS,2022-07-31,670.0,775.6500244140625,656.0,763.7000122070312,751.7021484375,60685265,0.14424619912815007,0.1347460788315684
ADANIPORTS.NS,2022-08-31,770.0,891.9000244140625,765.0499877929688,842.1500244140625,828.919677734375,143682882,0.10272357137382215,0.09778309360719356
ADANIPORTS.NS,2022-09-30,841.7999877929688,987.8499755859376,801.0,820.6500244140625,807.7574462890625,197471660,-0.025529893925493097,-0.025861436672816072
ADANIPORTS.NS,2022-10-31,821.0,835.0,771.6500244140625,823.5499877929688,810.61181640625,114721617,0.003533697065004837,0.0035274682271024048
ADANIPORTS.NS,2022-11-30,827.7000122070312,916.0,823.5,881.0,867.1593627929688,163279545,0.06975909460266139,0.06743347789366479
ADANIPORTS.NS,2022-12-31,884.75,912.0,785.2999877929688,818.0999755859375,805.2474365234375,108663134,-0.07139624955454993,-0.07407316458748908
ADANIPORTS.NS,2023-01-31,823.0,826.75,537.0,612.6500244140625,603.025146484375,231070475,-0.25113062254769014,-0.28919070659847507
ADANIPORTS.NS,2023-02-28,627.0,629.0,395.1000061035156,592.4500122070312,583.1425170898438,549832517,-0.03297147641428655,-0.03352728697761024
ADANIPORTS.NS,2023-03-31,598.0,722.75,571.5499877929688,631.9000244140625,621.9727172851562,310686036,0.06658783926285028,0.0644646177157027
ADANIPORTS.NS,2023-04-30,638.5499877929688,683.0,622.1500244140625,681.2999877929688,670.5966796875,71696086,0.07817700206301992,0.07527165387195901
ADANIPORTS.NS,2023-05-31,683.7999877929688,785.6500244140625,656.75,738.8499755859375,727.2424926757812,175302405,0.08447076268656506,0.08109209166510539
ADANIPORTS.NS,2023-06-30,730.5,759.9000244140625,703.0,739.25,727.63623046875,134902058,0.0005414119732196632,0.0005412654626366278
ADANIPORTS.NS,2023-07-31,744.5,780.0,708.0,777.8499755859375,770.7769165039062,60561333,0.05928880974957029,0.057597748748382846
ADANIPORTS.NS,2023-08-31,778.9500122070312,869.0,751.5499877929688,792.2000122070312,784.9964599609375,187567549,0.018448325517489872,0.01828021952868089
ADANIPORTS.NS,2023-09-30,780.0,889.5,779.6500244140625,825.1500244140625,817.6468505859375,137577432,0.04159304186750701,0.04075131221512658
ADANIPORTS.NS,2023-10-31,826.0,845.4500122070312,754.5,784.75,777.6141357421875,63920642,-0.048960886738647624,-0.05020008872166961
ADANIPORTS.NS,2023-11-30,784.75,854.4000244140625,767.2000122070312,825.5,817.99365234375,83341589,0.051927446718831316,0.05062414493987677
ADANIPORTS.NS,2023-12-31,839.2000122070312,1102.4000244140625,825.5,1024.3499755859375,1015.0354614257812,212022930,0.24088427644573862,0.21582425162922136
ADANIPORTS.NS,2024-01-31,1026.550048828125,1229.9000244140625,1023.0,1207.6500244140625,1196.668701171875,168682761,0.17894275288762862,0.16461806472550378
ADANIPORTS.NS,2024-02-29,1213.5999755859375,1343.0,1200.300048828125,1320.5,1308.4925537109375,77449571,0.0934459574563582,0.08933413829141078
ADANIPORTS.NS,2024-03-31,1335.0,1358.699951171875,1188.0999755859375,1341.8499755859375,1329.6484375,65846077,0.01616813464399436,0.016038822319176308
ADANIPORTS.NS,2024-04-30,1356.800048828125,1424.949951171875,1270.0,1324.9000244140625,1312.8526611328125,84607519,-0.012631742266223989,-0.012712200996598115
ADANIPORTS.NS,2024-05-31,1333.949951171875,1457.050048828125,1240.0,1437.4000244140625,1424.3297119140625,97199175,0.08491208045010978,0.08149895186594891
ADANIPORTS.NS,2024-06-30,1549.0,1621.4000244140625,1160.5999755859375,1478.0999755859375,1470.943603515625,204984154,0.03272689687763464,0.0322027765556584
ADANIPORTS.NS,2024-07-31,1483.0,1577.9000244140625,1419.0,1569.9000244140625,1562.2991943359375,62459357,0.06210679362687199,0.060254476734721986
ADANIPORTS.NS,2024-08-31,1580.949951171875,1604.949951171875,1452.0,1481.9000244140625,1474.7252197265625,59447282,-0.05605454763522344,-0.057686898018057035
ADANIPORTS.NS,2024-09-30,1490.0,1499.5,1394.449951171875,1448.199951171875,1441.1883544921875,40453579,-0.022741094263372896,-0.02300366129188371
ADANIPORTS.NS,2024-10-31,1448.199951171875,1472.8499755859375,1303.1500244140625,1375.949951171875,1369.2880859375,45622925,-0.04988957087432344,-0.05117705995811087
ADANIPORTS.NS,2024-11-30,1386.5,1397.949951171875,995.6500244140624,1190.050048828125,1184.288330078125,163718615,-0.1351065256167132,-0.1451489306359456
ADANIPORTS.NS,2024-12-31,1201.9000244140625,1309.5,1174.25,1231.0999755859375,1225.139404296875,81213327,0.03449419637197226,0.033912608107465304
ADANIPORTS.NS,2025-01-31,1223.0,1237.5999755859375,1010.75,1099.3499755859375,1094.02734375,76755855,-0.1070180749121542,-0.1131889389735896
ADANIPORTS.NS,2025-02-28,1105.9000244140625,1175.6500244140625,1040.0,1069.4000244140625,1064.222412109375,64886915,-0.027243315087959852,-0.027621294962171812
ADANIPORTS.NS,2025-03-31,1074.949951171875,1212.0,1036.5,1182.949951171875,1177.2225341796875,41642055,0.10618092682932434,0.10091347636626562
ADANIPORTS.NS,2025-04-30,1179.0,1282.5,1041.5,1216.5,1210.610107421875,49137450,0.02836131000962583,0.02796657416321375
ADANIPORTS.NS,2025-05-31,1255.0,1457.5,1242.699951171875,1432.800048828125,1425.8629150390625,75930401,0.17780522919603858,0.16365273131813662
ADANIPORTS.NS,2025-06-30,1432.800048828125,1494.0,1331.5999755859375,1450.199951171875,1450.199951171875,57406461,0.017068286071628247,0.01692425942552804
ADANIPORTS.NS,2025-07-31,1450.300048828125,1474.0,1370.300048828125,1373.0999755859375,1373.0999755859375,23141534,-0.05316506563362844,-0.054630504720111876
ADANIPORTS.NS,2025-08-31,1371.0,1397.0,1290.5,1312.800048828125,1312.800048828125,42790650,-0.0439151757555607,-0.044908641577695134
ADANIPORTS.NS,2025-09-30,1318.300048828125,1461.699951171875,1312.800048828125,1403.5,1403.5,51693752,0.06908893037659358,0.06680681883217722
ADANIPORTS.NS,2025-10-31,1406.0,1490.5,1386.0,1451.5,1451.5,46215049,0.03420021375133597,0.03362838766274743
ADANIPORTS.NS,2025-11-30,1451.5,1534.300048828125,1425.0,1516.9000244140625,1516.9000244140625,41499087,0.04505685457393205,0.04407129022764983
ADANIPORTS.NS,2025-12-31,1530.0,1549.0,1447.300048828125,1469.800048828125,1469.800048828125,32281369,-0.031050151511554547,-0.031542424376632724
ASIANPAINT.NS,2016-01-31,882.0,911.9000244140624,826.0,869.9000244140625,802.0105590820312,27682819,,-0.6057598755981626
ASIANPAINT.NS,2016-02-29,874.2000122070312,907.5,827.0999755859375,846.0999755859375,780.06787109375,20615734,-0.027359599870351414,-0.027740843596663126
ASIANPAINT.NS,2016-03-31,852.5999755859375,906.5,842.7000122070312,868.4000244140625,800.627685546875,23861230,0.02635644309295504,0.026015096837533752
ASIANPAINT.NS,2016-04-30,871.0,895.0,842.75,866.25,798.645263671875,12068422,-0.0024760845906119933,-0.0024791551577651866
ASIANPAINT.NS,2016-05-31,864.0,1004.25,860.6500244140625,984.8499755859376,907.9894409179688,27049487,0.1369120712534746,0.1283158777880638
ASIANPAINT.NS,2016-06-30,989.0499877929688,1037.449951171875,963.5999755859376,1003.2999877929688,929.9361572265624,22021502,0.024170673489777306,0.02388318605872045
ASIANPAINT.NS,2016-07-31,1002.7999877929688,1153.800048828125,983.3499755859376,1114.1500244140625,1032.6806640625,21816856,0.11048554896753604,0.10479735118125905
ASIANPAINT.NS,2016-08-31,1119.5999755859375,1173.9000244140625,1091.050048828125,1157.9000244140625,1073.2315673828125,17575481,0.039267611694004056,0.038516245549240595
ASIANPAINT.NS,2016-09-30,1159.8499755859375,1213.9000244140625,1137.0,1160.699951171875,1075.82666015625,15176879,0.002418017557725971,0.0024150988573036405
ASIANPAINT.NS,2016-10-31,1170.0,1227.300048828125,1066.050048828125,1069.9000244140625,991.6661987304688,19693764,-0.07822864457881906,-0.08145807379215776
ASIANPAINT.NS,2016-11-30,1077.0999755859375,1088.199951171875,869.0,969.9000244140624,901.210693359375,41301700,-0.09121567871012937,-0.09564748326588425
ASIANPAINT.NS,2016-12-31,967.0,968.0,851.0999755859375,891.0499877929688,827.94482421875,29141019,-0.0812971591221553,-0.0847925594292702
ASIANPAINT.NS,2017-01-31,893.0,989.5999755859376,882.25,970.7000122070312,901.9539794921876,27961030,0.0893889944215458,0.08561698349447387
ASIANPAINT.NS,2017-02-28,970.7000122070312,1030.0,953.8499755859376,1024.199951171875,951.6650390625,18956838,0.05511485142324046,0.05364962491106938
ASIANPAINT.NS,2017-03-31,1030.0,1092.199951171875,1006.0,1073.5,997.4736328125,18901215,0.04813520710514574,0.04701259199051373
ASIANPAINT.NS,2017-04-30,1074.699951171875,1124.949951171875,1033.699951171875,1120.449951171875,1041.0987548828125,13578528,0.04373561429118289,0.042806214372911336
ASIANPAINT.NS,2017-05-31,1123.0999755859375,1182.0,1080.5,1151.199951171875,1069.6707763671875,23014457,0.027444103021323052,0.027074264955983487
ASIANPAINT.NS,2017-06-30,1150.0,1176.4000244140625,1083.300048828125,1102.949951171875,1031.7034912109375,15054330,-0.0354943651776618,-0.03613960443222853
ASIANPAINT.NS,2017-07-31,1107.0,1172.5,1104.199951171875,1161.699951171875,1086.658203125,21016892,0.05326599394324116,0.05189580708639383
ASIANPAINT.NS,2017-08-31,1162.0,1174.0,1114.0,1168.550048828125,1093.06591796875,14131271,0.005896716028391147,0.005879398443005409
ASIANPAINT.NS,2017-09-30,1174.199951171875,1262.0,1123.0,1131.699951171875,1058.5963134765625,18101033,-0.03153479028624595,-0.0320427186039829
ASIANPAINT.NS,2017-10-31,1141.300048828125,1234.0,1135.5,1180.8499755859375,1107.0521240234375,12535879,0.045773643767698546,0.044756940472771296
ASIANPAINT.NS,2017-11-30,1185.0,1198.449951171875,1132.5,1146.75,1075.0831298828125,12235704,-0.028877587104424562,-0.029302749743340722
ASIANPAINT.NS,2017-12-31,1147.199951171875,1172.5,1099.0,1158.5,1086.098876953125,12871051,0.010246414220557387,0.010194275572034912
ASIANPAINT.NS,2018-01-31,1163.0,1208.199951171875,1123.449951171875,1128.300048828125,1057.7864990234375,19565625,-0.02606795617827473,-0.026413747977223307
ASIANPAINT.NS,2018-02-28,1126.0,1157.3499755859375,1090.0999755859375,1117.75,1047.895751953125,16858744,-0.009350419086879835,-0.009394408684284199
ASIANPAINT.NS,2018-03-31,1120.0,1163.75,1092.1500244140625,1120.4000244140625,1050.380126953125,15587301,0.0023708226656797837,0.0023680166997137706
ASIANPAINT.NS,2018-04-30,1120.4000244140625,1207.0,1111.5,1201.699951171875,1126.59912109375,12409882,0.07256324847054763,0.07005134301411148
ASIANPAINT.NS,2018-05-31,1200.25,1332.0,1178.0999755859375,1304.6500244140625,1223.1153564453125,24223535,0.0856704337367673,0.08219770744198164
ASIANPAINT.NS,2018-06-30,1307.0,1310.0,1240.199951171875,1264.449951171875,1191.02880859375,14889236,-0.026233460059576275,-0.02658369612328624
ASIANPAINT.NS,2018-07-31,1266.5,1490.5999755859375,1261.0,1451.4000244140625,1367.123291015625,29137687,0.14785073303960639,0.13789126595892517
ASIANPAINT.NS,2018-08-31,1458.0,1459.949951171875,1364.199951171875,1372.449951171875,1292.7578125,21277137,-0.05439559036433317,-0.0559309690208859
ASIANPAINT.NS,2018-09-30,1384.0,1387.5,1211.9000244140625,1293.300048828125,1218.2037353515625,23470522,-0.05767056785699176,-0.059400349891287216
ASIANPAINT.NS,2018-10-31,1299.0,1307.9000244140625,1118.0,1230.4000244140625,1161.7376708984375,33643916,-0.04635190552656565,-0.04746054930206959
ASIANPAINT.NS,2018-11-30,1233.0,1361.75,1213.800048828125,1345.949951171875,1270.8394775390625,26469292,0.09391260124693246,0.08976081163748557
ASIANPAINT.NS,2018-12-31,1345.0,1433.9000244140625,1252.1500244140625,1373.050048828125,1296.427490234375,29465697,0.020134732314786685,0.019934709077689985
ASIANPAINT.NS,2019-01-31,1373.199951171875,1432.050048828125,1353.300048828125,1412.5999755859375,1333.7701416015625,34445877,0.028804273010622827,0.028397227885499678
ASIANPAINT.NS,2019-02-28,1412.4000244140625,1480.0,1345.0,1405.199951171875,1326.7828369140625,19139992,-0.005238762264620611,-0.005252532694045234
ASIANPAINT.NS,2019-03-31,1409.0,1508.949951171875,1380.0,1497.0,1413.4600830078125,19553874,0.06532888705083861,0.06328356562036166
ASIANPAINT.NS,2019-04-30,1496.75,1529.8499755859375,1405.3499755859375,1463.1500244140625,1381.499267578125,24926408,-0.02261175664874493,-0.02287132271110499
ASIANPAINT.NS,2019-05-31,1465.0,1472.9000244140625,1295.8499755859375,1407.300048828125,1328.7659912109375,30965865,-0.038171049094823606,-0.03891864983761502
ASIANPAINT.NS,2019-06-30,1431.949951171875,1464.949951171875,1350.0999755859375,1358.1500244140625,1289.27783203125,23179251,-0.029717918309830393,-0.030168443894384365
ASIANPAINT.NS,2019-07-31,1368.0,1538.25,1291.25,1521.0999755859375,1443.9647216796875,37555638,0.11997948448762918,0.1133103677174775
ASIANPAINT.NS,2019-08-31,1515.0,1622.5,1493.6500244140625,1616.199951171875,1534.2421875,27898854,0.0625205480888047,0.06064396100713002
ASIANPAINT.NS,2019-09-30,1608.0,1820.0,1502.0999755859375,1762.1500244140625,1672.791015625,30602497,0.0903044051674533,0.08645692804805115
ASIANPAINT.NS,2019-10-31,1768.949951171875,1834.800048828125,1717.0999755859375,1809.5999755859373,1721.0125732421875,27645762,0.028827006581674253,0.028419324722068817
ASIANPAINT.NS,2019-11-30,1816.0,1830.9000244140625,1666.1500244140625,1706.1500244140625,1622.6270751953125,24410493,-0.057167216310063385,-0.05886633583704547
ASIANPAINT.NS,2019-12-31,1706.199951171875,1826.0,1698.3499755859375,1784.949951171875,1697.5693359375,21906249,0.046185757582756226,0.04515093838699738
ASIANPAINT.NS,2020-01-31,1790.199951171875,1862.25,1694.0,1795.6500244140625,1707.7454833984375,28404113,0.005994540102432833,0.005976644329253663
ASIANPAINT.NS,2020-02-29,1768.800048828125,1916.699951171875,1765.0,1797.949951171875,1709.9329833984375,24735071,0.0012809285817267924,0.0012801088926118597
ASIANPAINT.NS,2020-03-31,1815.0999755859373,1915.9000244140625,1431.199951171875,1666.5,1591.28564453125,60708226,-0.06938712804485458,-0.0719119077790631
ASIANPAINT.NS,2020-04-30,1650.050048828125,1864.0,1517.25,1758.699951171875,1679.3243408203125,41040413,0.05532551405313302,0.053849263464272164
ASIANPAINT.NS,2020-05-31,1718.0,1751.0,1482.949951171875,1683.0999755859375,1607.1363525390625,69941345,-0.04298632880292064,-0.04393760215882695
ASIANPAINT.NS,2020-06-30,1706.5,1813.75,1577.5,1687.449951171875,1611.289794921875,63337220,0.0025843746090683517,0.0025810408555516765
ASIANPAINT.NS,2020-07-31,1698.0,1792.6500244140625,1645.0999755859375,1715.5,1639.524169921875,49607443,0.017522841073643658,0.017371086312280484
ASIANPAINT.NS,2020-08-31,1729.0,2016.8499755859373,1697.5,1899.0999755859373,1814.993408203125,52300929,0.10702449009312942,0.10167577642048085
ASIANPAINT.NS,2020-09-30,1925.0,2069.949951171875,1907.75,1986.4000244140625,1898.4268798828125,53203179,0.0459690218722546,0.044943749403270845
ASIANPAINT.NS,2020-10-31,2007.0,2242.85009765625,1992.050048828125,2211.5,2116.78466796875,54216412,0.11502038366598377,0.10887268605976454
ASIANPAINT.NS,2020-11-30,2198.0,2249.0,2117.14990234375,2215.300048828125,2120.421142578125,49408894,0.0017179237285691595,0.0017164497854403743
ASIANPAINT.NS,2020-12-31,2275.0,2772.0,2206.199951171875,2764.5,2646.099853515625,45512933,0.24791240776742618,0.22147208140028438
ASIANPAINT.NS,2021-01-31,2759.0,2873.449951171875,2400.0,2407.35009765625,2304.245849609375,53164585,-0.12919164915566606,-0.1383333598143348
