symbol,date,open,high,low,close,adj_close,volume,return,log_return,vol_3m,vol_6m,mom_1m,mom_3m,mom_6m,mom_12m,sharpe_6m,range_pos_6m,regime
ADANIPORTS.NS,2017-05-31,328.75,362.5499877929688,323.8999938964844,339.0,322.610107421875,94271017,0.0344827316254412,0.0339015255802742,0.07703660440532728,0.0627133953314733,0.03448273162544124,0.1234465222779828,0.21986332502534922,0.764246599941655,0.5281668633186999,0.7763533663529891,1
ADANIPORTS.NS,2017-06-30,337.6000061035156,377.7000122070313,337.6000061035156,363.0499877929688,345.49737548828125,87298310,0.0709440514722519,0.0685405505793734,0.05307203562694566,0.05396368783868733,0.07094405147225191,0.06905194882945231,0.35239351233832394,0.7551363815775807,0.9323429846486947,0.8676601373208161,1
ADANIPORTS.NS,2017-07-31,364.8999938964844,398.4500122070313,359.5,395.8999938964844,378.0008850097656,67028478,0.0940774426304922,0.0899114900049058,0.028265689506497826,0.05413777102513366,0.09407744263049223,0.2120989984060926,0.35403040594349355,0.7091430277332256,0.9330689242233094,0.9762678639288227,1
ADANIPORTS.NS,2017-08-31,397.4500122070313,421.5,369.6499938964844,392.9500122070313,375.1842346191406,64604166,-0.0074514386138334,-0.0074793392689617,0.051187098522860776,0.05883657522754699,-0.007451438613833461,0.1629649102361037,0.30652888393607713,0.49931559022537964,0.7573914484686443,0.7812261471803166,1
ADANIPORTS.NS,2017-09-30,394.9500122070313,414.7000122070313,363.7000122070313,376.75,359.71661376953125,68583352,-0.0412267345543209,-0.0421006601589251,0.06844805485146528,0.05499104128952109,-0.04122673455432091,0.04115585034807978,0.11304969084980021,0.47221660000251053,0.32460959292068914,0.5692973760461963,1
ADANIPORTS.NS,2017-10-31,377.5499877929688,439.0,375.1000061035156,430.3500061035156,410.8933410644531,65064056,0.14226956814319,0.1330171325407612,0.09273990131110084,0.06446147463675403,0.14226956814319003,0.08701687577752026,0.3175720663804522,0.406411550995053,0.7130633732047764,0.9248480153102253,1
ADANIPORTS.NS,2017-11-30,432.0,443.2999877929688,395.0,398.0,380.0058898925781,86772591,-0.0751714571276782,-0.0781469177077744,0.11295709371309554,0.08239198962786003,-0.07517145712767825,0.012851433585241434,0.17791067654196913,0.43689003446934516,0.331226083039047,0.5714286126741225,1
ADANIPORTS.NS,2017-12-31,400.8999938964844,414.5,374.0499877929688,405.6499938964844,387.3100280761719,85848826,0.0192211183507142,0.0190387261378867,0.10569325318518091,0.07987528715790707,0.019221118350714272,0.07670875697812396,0.12102162144878248,0.5160623680383218,0.23837250045822117,0.5507159978411902,1
ADANIPORTS.NS,2018-01-31,406.7000122070313,452.3500061035156,395.0,428.8500061035156,409.4611511230469,91364370,0.0571922270045601,0.0556165512848726,0.06913230347086416,0.07485902033935218,0.05719222700456017,-0.0034855515976385254,0.08322802236949389,0.46672367885833355,0.1779912259637049,0.7349125593010113,0
ADANIPORTS.NS,2018-02-28,431.0,433.0,387.0,408.3500061035156,389.8880310058594,48736456,-0.047802142067699,-0.0489824318227567,0.053081325168619554,0.07897039110491748,-0.04780214206769906,0.02600523143489908,0.03919086952479489,0.35773288695679195,0.08113251843759806,0.5036660684784892,0
ADANIPORTS.NS,2018-03-31,408.3500061035156,413.75,350.45001220703125,354.1000061035156,338.0906982421875,76399301,-0.132851815507241,-0.1425454004361696,0.0991321806754305,0.0993316937855208,-0.132851815507241,-0.12707992632791953,-0.06011931253528191,0.04613390861830213,-0.10403248892721163,0.035819373062889875,0
ADANIPORTS.NS,2018-04-30,356.0,411.2999877929688,356.0,407.2999877929688,388.8854064941406,72262375,0.150239886858901,0.1399705178903831,0.14391692650562113,0.10135853761791165,0.150239886858901,-0.05025078587424536,-0.05356118576489732,0.24700134417440922,-0.09051852948174065,0.5578996956927091,0
ADANIPORTS.NS,2018-05-31,408.0,415.6499938964844,364.7000122070313,392.1499938964844,374.42041015625,66024227,-0.0371960379493144,-0.0379054579480297,0.14283126668221968,0.09712483683638164,-0.037196037949314475,-0.03967195609904972,-0.014698403063981624,0.16059727064478801,-0.02540972933414655,0.4092245749476125,0
ADANIPORTS.NS,2018-06-30,394.1000061035156,395.3999938964844,355.1499938964844,373.1499938964844,356.2794189453125,67266667,-0.0484508609008975,-0.0496639497548339,0.10625390677454569,0.09812688046076368,-0.04845086090089756,0.05379834700479025,-0.080118269297062,0.03120730929371973,-0.1418404593359207,0.2227672526900543,0
ADANIPORTS.NS,2018-07-31,371.0,402.4500122070313,355.6000061035156,399.75,383.600830078125,46442874,0.07668534773547,0.0738871992538293,0.06819182105793416,0.10095890219567472,0.07668534773547009,-0.013589032470148088,-0.06315695878349792,0.014814634807573723,-0.10769980226068084,0.5972137502504623,0
ADANIPORTS.NS,2018-08-31,402.9500122070313,406.3999938964844,367.2999877929688,383.1499938964844,367.6714477539063,57426791,-0.0415259328843852,-0.042412772558209,0.06933391358200135,0.10049750051910554,-0.04152593288438522,-0.018025092167190504,-0.05698195760110214,-0.020024260541919525,-0.0972990426793021,0.5015336023436757,0
ADANIPORTS.NS,2018-09-30,384.0,392.9500122070313,316.54998779296875,328.8999938964844,315.6130065917969,54768118,-0.1415895672077145,-0.1526729339740277,0.11329348363663547,0.10322152567122449,-0.14158956720771454,-0.11414190714102901,-0.06648420606440042,-0.12260653383663656,-0.11108373736891791,0.12462164826322349,0
ADANIPORTS.NS,2018-10-31,328.0,339.29998779296875,294.1000061035156,318.8500061035156,305.96905517578125,94145410,-0.0305562546998856,-0.0310328304283863,0.06718521795369718,0.07190200027808251,-0.030556254699885654,-0.2023764518093798,-0.21321538410469687,-0.2553565010736286,-0.5558508907545985,0.20361992995141792,-1
ADANIPORTS.NS,2018-11-30,322.70001220703125,374.6000061035156,313.8999938964844,365.6499938964844,350.8783874511719,76472473,0.1467773669124477,0.1369557189694417,0.14543109715900368,0.10203013452895152,0.1467773669124477,-0.045674094100378815,-0.06287590651175712,-0.07665013415881572,-0.1060790663986939,0.6371326408768193,0
ADANIPORTS.NS,2018-12-31,367.4500122070313,390.75,347.0,387.7000122070313,372.0376281738281,76246687,0.0603036307717892,0.0585553112310196,0.08405634200574742,0.10334759564081927,0.06030363077178924,0.1787778716452233,0.04422991727999426,-0.03943197644069296,0.06979632218389892,0.8334818902747566,0
ADANIPORTS.NS,2019-01-31,386.2999877929688,402.7000122070313,292.1000061035156,338.6499938964844,324.9691162109375,84534851,-0.1265154607987627,-0.1352648493915302,0.140129057441151,0.11132607160846779,-0.12651546079876275,0.06209798250427845,-0.15284563866883827,-0.20634933175069092,-0.24832810762583185,0.4072615289975762,-1
ADANIPORTS.NS,2019-02-28,339.8999938964844,359.25,315.75,325.8500061035156,312.6862487792969,115706116,-0.0377970299912063,-0.0385298630360417,0.09691013303693026,0.1112343062677751,-0.03779702999120638,-0.1088472246732205,-0.14954982039130948,-0.19801013646762156,-0.2427150580678565,0.305153690212384,-1
ADANIPORTS.NS,2019-03-31,328.79998779296875,382.6499938964844,327.0,381.2999877929688,365.8961486816406,65963885,0.1701702588779363,0.1571492586310898,0.14897090700999363,0.113122260568412,0.17017025887793635,-0.016507683704826803,0.15931897938185502,0.08224257746226127,0.21780674176884535,0.8065097356863324,1
ADANIPORTS.NS,2019-04-30,380.9500122070313,396.5499877929688,373.0,392.7999877929688,376.93157958984375,45592283,0.0301600083738646,0.0297141381120942,0.0993204177488343,0.1098131381323738,0.030160008373864677,0.15989969749979993,0.23192712862186027,-0.03073868729624596,0.31656763793393866,0.9104880301290706,1
ADANIPORTS.NS,2019-05-31,392.7999877929688,430.6000061035156,359.1000061035156,416.3999938964844,399.57818603515625,119239950,0.0600814781026182,0.0583457713044713,0.06686006464855662,0.09937559670776536,0.06008147810261821,0.2778885787113403,0.13879395347700463,0.0671912513220303,0.21797733574589442,0.8974728360503159,1
ADANIPORTS.NS,2019-06-30,416.3999938964844,429.8500061035156,389.7000122070313,410.2000122070313,393.628662109375,75393310,-0.0148895113239685,-0.0150014728560698,0.036966368745714955,0.09844675559046608,-0.01488951132396854,0.07579340074405616,0.05803454355283333,0.10483132389355188,0.09550506502331914,0.8527076252961421,0
ADANIPORTS.NS,2019-07-31,412.0,421.5,368.6499938964844,377.5499877929688,362.4882507324219,50080858,-0.0791111379188651,-0.0824159209298293,0.07040168089340336,0.08425595868524613,-0.07911113791886515,-0.03831817135921145,0.11545446213150523,-0.05503788753899019,0.21613092796970154,0.538093030115016,1
ADANIPORTS.NS,2019-08-31,376.0,380.5,339.6499938964844,365.7000122070313,351.11102294921875,55497170,-0.0313864732448982,-0.0318895838461176,0.03507807207026114,0.08340088248822963,-0.031386473244898294,-0.1212958183900289,0.1228860377452774,-0.04504136751943799,0.2316166347360411,0.37355221937306465,1
ADANIPORTS.NS,2019-09-30,362.7000122070313,420.6000061035156,356.6499938964844,413.9500122070313,397.4361572265625,61820372,0.1319387067037305,0.123931832293603,0.1075582165831163,0.07285762850268082,0.13193870670373053,0.00967280963937922,0.08619934552075392,0.2592515166543592,0.18914689231915136,0.8169324721080452,0
ADANIPORTS.NS,2019-10-31,415.2000122070313,428.8500061035156,390.6499938964844,395.7999877929688,380.01019287109375,61007146,-0.0438459461692483,-0.0448362347386371,0.09392425134731305,0.07589066048639093,-0.04384594616924831,0.04833795882561187,0.00816756527696616,0.24198897386134477,0.017864278193755728,0.6173720325476056,0
ADANIPORTS.NS,2019-11-30,396.0,397.25,361.5499877929688,382.0499877929688,366.8086853027344,87818122,-0.0347398775506991,-0.0353576570248156,0.09482057204056356,0.07132121890175107,-0.03473987755069918,0.0447085432455534,-0.08201023448647093,0.04540119432058032,-0.19996161595738307,0.4700663875650704,0
ADANIPORTS.NS,2019-12-31,381.1000061035156,383.3500061035156,357.3500061035156,366.0,351.39898681640625,75412433,-0.0420101788855141,-0.042918126209179,0.005011374896097353,0.07228325632726124,-0.04201017888551417,-0.11583538531425641,-0.10728302930652611,-0.05547460739046217,-0.2616689217328815,0.2954036154429872,-1
ADANIPORTS.NS,2020-01-31,368.0,394.6000061035156,366.0,369.3999938964844,354.663330078125,80452317,0.0092895636703251,0.009246681043087,0.028189462524229075,0.06555087887306255,0.009289563670325185,-0.06670048137778994,-0.021586687674666205,0.09137549504215947,-0.05548638670001432,0.33352013372992495,0
ADANIPORTS.NS,2020-02-29,364.0,378.8999938964844,339.20001220703125,342.20001220703125,328.5484924316406,47167888,-0.0736327537462974,-0.0764845287322003,0.04320052241878918,0.07164031665907611,-0.07363275374629741,-0.10430558054948147,-0.06426038786267707,0.05072894543418127,-0.15451735481156958,0.03346347132453787,0
ADANIPORTS.NS,2020-03-31,346.1000061035156,351.8999938964844,203.0,251.3000030517578,243.94129943847656,151020987,-0.2575181288064131,-0.2977568245042484,0.1584100278939225,0.10953438245611827,-0.2575181288064131,-0.3057996505666437,-0.386212615528548,-0.33330454469821347,-0.7426993534222599,0.213858763544244,-1
ADANIPORTS.NS,2020-04-30,246.0500030517578,296.0,235.0500030517578,290.1000061035156,281.6051330566406,78640218,0.1543971180971064,0.1435782320235299,0.22066780450413231,0.14375820730311414,0.15439711809710643,-0.20599309493144147,-0.2589537377168035,-0.2529011939963537,-0.34744940715155764,0.44839127981217825,-1
ADANIPORTS.NS,2020-05-31,275.0,334.1499938964844,261.1000061035156,323.79998779296875,314.3183288574219,115156670,0.1161669016672415,0.1099004062423847,0.2456607572275692,0.15821144040529206,0.11616690166724153,-0.04331221692389764,-0.1431000915422468,-0.21337465396630262,-0.16268751882608307,0.6304800832193305,-1
ADANIPORTS.NS,2020-06-30,326.0,360.0,325.79998779296875,343.8999938964844,333.8296813964844,75692680,0.0620751344981636,0.0602246684322488,0.04193187220498742,0.1615400025462285,0.0620751344981636,0.36848365637520186,-0.04999816755049791,-0.1519172419824314,-0.05291915798639411,0.7353861660127528,0
ADANIPORTS.NS,2020-07-31,345.8999938964844,366.7999877929688,298.0,315.20001220703125,305.9700927734375,81868680,-0.0834544984331649,-0.0871435658350975,0.10247878018572792,0.16418760793241832,-0.08345449843316499,0.0865217173150612,-0.13729425394489303,-0.15591721344012444,-0.1499114480817683,0.6378625133611999,-1
ADANIPORTS.NS,2020-08-31,311.0,378.3500061035156,308.6499938964844,355.75,345.33270263671875,104521798,0.1286485535448334,0.1210209466667174,0.10704052829291395,0.17135068112342308,0.1286485535448334,0.0986718588509845,0.05108594497224894,-0.016457245528676334,0.048461885978388256,0.8711148827096475,0
ADANIPORTS.NS,2020-09-30,357.0,368.0,312.1000061035156,341.75,331.74267578125,93304654,-0.0393534314928902,-0.0401487123639895,0.10917618750591747,0.09425434225365469,-0.03935343149289028,-0.006251707776564253,0.35992829645853996,-0.16529316784799541,0.5436212412340669,0.7445917283735419,1
ADANIPORTS.NS,2020-10-31,345.5,373.8999938964844,341.1499938964844,359.8500061035156,349.3126525878906,97436327,0.0529626668177785,0.051607778409156,0.08084254296535255,0.0830459927957828,0.0529626668177785,0.14165619724979828,0.24043425201923307,-0.08078083393309476,0.43241404410938544,0.8422174840085288,1
ADANIPORTS.NS,2020-11-30,360.0,416.0,347.20001220703125,411.5499877929688,399.4987182617188,191509173,0.1436709071429951,0.134243182991765,0.08723569305365235,0.0878399056416361,0.14367090714299513,0.15685168306223618,0.2710003890448771,0.0891201170223237,0.455002572671126,0.9622880321438034,1
ADANIPORTS.NS,2020-12-31,415.0,492.9500122070313,412.0,483.75,469.5845336914063,174958506,0.1754343937188129,0.1616377760570736,0.05727953998032542,0.10125064836603709,0.17543439371881298,0.4155083683024512,0.406659023628543,0.33632865007874346,0.561671145538529,0.9528083527521858,1
ADANIPORTS.NS,2021-01-31,485.0,562.5,482.5499877929688,509.7000122070313,494.774658203125,152501957,0.0536434288278171,0.0522540900619543,0.05691728772313082,0.0738936685295308,0.05364342882781714,0.41642352356141643,0.6170686936042868,0.39505445373824344,1.0840240022968595,0.7920032045560095,1
ADANIPORTS.NS,2021-02-28,514.2999877929688,711.3499755859375,500.1000061035156,675.9000244140625,656.1079711914062,278950983,0.3260743255812577,0.2822229426673428,0.11502988476691922,0.11148875106405062,0.3260743255812577,0.6423281006913721,0.8999300274252195,0.9969897482573877,0.9594645972467907,0.9112086314800939,1
ADANIPORTS.NS,2021-03-31,684.5999755859375,767.7999877929688,657.0999755859375,702.4000244140625,681.8319702148438,309948565,0.0392069600628781,0.038457883871915,0.1369290645817604,0.09398824060560483,0.03920696006287816,0.45198983632395073,1.0553037640066587,1.7950657464904003,1.2775067203748423,0.8467128458584395,1
ADANIPORTS.NS,2021-04-30,713.5,885.0,689.5,730.0499877929688,708.6722412109375,554668446,0.0393649347179136,0.038609886942616,0.14069396333532513,0.09600987386317336,0.03936493471791369,0.4323131337902899,1.028762015806537,1.516545893602013,1.2280434190911815,0.7118817111861283,1
ADANIPORTS.NS,2021-05-31,727.6500244140625,791.9000244140625,713.75,769.5499877929688,747.0155029296875,263029100,0.0541057762517003,0.0526928020587939,0.008175007633943259,0.09896125299717065,0.05410577625170032,0.1385557495562888,0.8698821017000213,1.3766208787287795,1.0540748065602163,0.7559196359259381,1
ADANIPORTS.NS,2021-06-30,773.0999755859375,901.0,638.0999755859375,703.7000122070312,687.87939453125,691052260,-0.0791631608266685,-0.0824724145844292,0.07430667088880742,0.11885913108239639,-0.07916316082666852,0.008869376298827225,0.46486808056438056,1.0605699039513095,0.535318837155701,0.528498071364966,1
ADANIPORTS.NS,2021-07-31,706.0,737.0,654.2000122070312,674.5,659.3359375,217234081,-0.0414948568865051,-0.0423803507168901,0.06942131487528026,0.12669109542270093,-0.041494856886505116,-0.06961794302346958,0.33259843965031033,1.1549032179044385,0.37773077010838263,0.43502119369329767,1
ADANIPORTS.NS,2021-08-31,682.0,754.0,665.0,748.2999877929688,731.4766235351562,197702290,0.1094141573849161,0.1038320898563971,0.09806020237461083,0.06805061677878331,0.10941415738491611,-0.020801281009015238,0.1148723314653386,1.1181794192965593,0.2663211164857153,0.4191707948777834,1
ADANIPORTS.NS,2021-09-30,750.0499877929688,786.0,733.0,737.9000244140625,721.310546875,101033201,-0.0138980198861647,-0.0139955016204816,0.07753184157693448,0.06828469291337587,-0.013898019886164792,0.048600310766004906,0.05790074150925584,1.1743073759694087,0.13738196545114859,0.37961217025579974,0
ADANIPORTS.NS,2021-10-31,735.8499755859375,829.9000244140625,681.1500244140625,693.0,677.419921875,116983309,-0.0608484448066805,-0.0627784121656916,0.08565645826843866,0.07204637691421432,-0.0608484448066805,0.02742757272350249,-0.04409982149510383,0.9392939730534215,-0.10433508041170986,0.20882472162724494,0
ADANIPORTS.NS,2021-11-30,705.0,774.2999877929688,679.7000122070312,683.8499755859375,668.4757080078125,80732848,-0.0132033522758397,-0.0132912914505003,0.028370299581033126,0.0657812722464812,-0.013203352275839797,-0.08612840588516191,-0.10513810572050142,0.6732862396066113,-0.2814526508024932,0.1740205239690074,-1
ADANIPORTS.NS,2021-12-31,695.0,794.9500122070312,682.75,730.2999877929688,713.88134765625,107958087,0.0679241430982662,0.0657167109539134,0.06481028239682632,0.06477669772538111,0.06792414309826622,-0.010299584902697223,0.03780016283627563,0.5202403325433766,0.09546448584037902,0.43312447523490893,0
ADANIPORTS.NS,2022-01-31,732.0,795.0,689.0,716.2999877929688,700.1961059570312,98067038,-0.0191701908785667,-0.0193563216015225,0.0474630907527926,0.06194444207085184,-0.01917019087856675,0.033621957882475684,0.06197169930090651,0.41518182944117643,0.161777424958054,0.31109751484423637,0
ADANIPORTS.NS,2022-02-28,721.0,750.8499755859375,651.9500122070312,707.5,691.593994140625,90693007,-0.0122852894256657,-0.0123613774112898,0.04722735435311344,0.04155939234159523,-0.012285289425665757,0.03458358449809573,-0.05452345038968209,0.054085645209859035,-0.22484365200666406,0.3121662488471233,0
ADANIPORTS.NS,2022-03-31,702.9500122070312,781.0,663.5499877929688,774.2000122070312,756.7943725585938,109284362,0.0942755127580117,0.0900925121088335,0.061270950053272,0.057786254300307344,0.09427551275801171,0.06011226521498547,0.04919354893301309,0.10994263340296229,0.13850416220721468,0.6869906806062562,0
ADANIPORTS.NS,2022-04-30,774.5,924.6500244140624,774.5,856.4000244140625,837.1464233398438,189647877,0.1061742181163336,0.1009074115958728,0.06250810626346207,0.05630588018269442,0.10617421811633365,0.1955885161566675,0.23578654289165857,0.18128857694408507,0.6266593693482342,0.7497249837004585,1
ADANIPORTS.NS,2022-05-31,850.0,864.2000122070312,668.1500244140625,739.8499755859375,723.2166748046875,140748278,-0.1360929765197192,-0.1462901276812751,0.13970226547300044,0.09328816870776577,-0.1360929765197192,0.04572434250727819,0.08188923866809428,-0.031858546484864636,0.1406194895072838,0.32233208450380807,0
ADANIPORTS.NS,2022-06-30,739.7999877929688,758.5,653.0999755859375,672.0499877929688,656.94091796875,76722247,-0.0916402499345524,-0.0961147783349344,0.13066619840381796,0.0982992634799046,-0.09164024993455244,-0.13194264943098888,-0.07976175575176692,-0.044976600271015243,-0.14093473064069684,0.07370727791048942,0
ADANIPORTS.NS,2022-07-31,670.0,775.6500244140625,656.0,763.7000122070312,751.7021484375,60685265,0.14424619912815,0.1347460788315684,0.1498864294640053,0.1152453393264104,0.14424619912815007,-0.10206610518797765,0.07355945290508292,0.14008975650216238,0.10265016575889306,0.409790960754195,0
ADANIPORTS.NS,2022-08-31,770.0,891.9000244140625,765.0499877929688,842.1500244140625,828.919677734375,143682882,0.1027235713738221,0.0977830936071935,0.12400227309209275,0.11932157863418538,0.10272357137382215,0.146156755799683,0.1985640198688985,0.13321417399271884,0.25299166644247845,0.696188601858004,1
ADANIPORTS.NS,2022-09-30,841.7999877929688,987.8499755859376,801.0,820.6500244140625,807.7574462890625,197471660,-0.025529893925493,-0.025861436672816,0.0841120345940983,0.11704712793529556,-0.025529893925493097,0.22957396045086464,0.06734071443762346,0.11984699210150795,0.0927977224433845,0.5005229240571321,0
ADANIPORTS.NS,2022-10-31,821.0,835.0,771.6500244140625,823.5499877929688,810.61181640625,114721617,0.0035336970650048,0.0035274682271024,0.06459592416859958,0.10850367491354897,0.003533697065004837,0.07836836450607532,-0.031696494416989074,0.19661644163430303,-0.049475593105985365,0.5091859961375091,0
ADANIPORTS.NS,2022-11-30,827.7000122070312,916.0,823.5,881.0,867.1593627929688,163279545,0.0697590946026613,0.0674334778936647,0.047699802387232544,0.08566610117527228,0.06975909460266139,0.046131954742721915,0.19903120738629898,0.2972189600984487,0.3531422212939717,0.6808066450009334,1
ADANIPORTS.NS,2022-12-31,884.75,912.0,785.2999877929688,818.0999755859375,805.2474365234375,108663134,-0.0713962495545499,-0.074073164587489,0.07086367916760662,0.07940729896396997,-0.07139624955454993,-0.0031073805350310124,0.22575320625977868,0.127984978410141,0.4272393091378681,0.48847367036782935,1
ADANIPORTS.NS,2023-01-31,823.0,826.75,537.0,612.6500244140625,603.025146484375,231070475,-0.2511306225476901,-0.289190706598475,0.17957379899446219,0.13842941321328808,-0.25113062254769014,-0.25608640994426346,-0.19778711855775244,-0.1387767778854504,-0.26533531062898963,0.1677942298116919,-1
ADANIPORTS.NS,2023-02-28,627.0,629.0,395.1000061035156,592.4500122070312,583.1425170898438,549832517,-0.0329714764142865,-0.0335272869776102,0.13740651925596417,0.12235702326988396,-0.03297147641428655,-0.32752554823182256,-0.29650298725721635,-0.15681379244124738,-0.4790511669824539,0.33293971533366407,-1
ADANIPORTS.NS,2023-03-31,598.0,722.75,571.5499877929688,631.9000244140625,621.9727172851562,310686036,0.0665878392628502,0.0644646177157027,0.1825916600566338,0.13234217195903683,0.06658783926285028,-0.22760050007678212,-0.2300006392481112,-0.17814833217856563,-0.32915382710610125,0.4545978519585179,-1
ADANIPORTS.NS,2023-04-30,638.5499877929688,683.0,622.1500244140625,681.2999877929688,670.5966796875,71696086,0.0781770020630199,0.075271653871959,0.059939434634601746,0.1404409107892639,0.07817700206301992,0.11205425444870043,-0.1727277272363118,-0.1989493582112959,-0.2250310677714853,0.5494336437760222,-1
ADANIPORTS.NS,2023-05-31,683.7999877929688,785.6500244140625,656.75,738.8499755859375,727.2424926757812,175302405,0.084470762686565,0.0810920916651053,0.008437440533368862,0.14246341945403335,0.08447076268656506,0.24710936239920267,-0.16135081522563477,0.005566544593542444,-0.20585728320663468,0.6650221968299386,-1
ADANIPORTS.NS,2023-06-30,730.5,759.9000244140625,703.0,739.25,727.63623046875,134902058,0.0005414119732196,0.0005412654626366,0.04492019599581126,0.14102564142107152,0.0005414119732196632,0.16988448246541044,-0.09638181077578456,0.10761289267623741,-0.11977533995405094,0.7972894677696122,0
ADANIPORTS.NS,2023-07-31,744.5,780.0,708.0,777.8499755859375,770.7769165039062,60561333,0.0592888097495702,0.0575977487483828,0.04142435281314139,0.04647401225651107,0.05928880974957029,0.14938970002519336,0.27818370593253183,0.025375433748666687,0.8802055118872366,0.980028041320119,1
ADANIPORTS.NS,2023-08-31,778.9500122070312,869.0,751.5499877929688,792.2000122070312,784.9964599609375,187567549,0.0184483255174898,0.0182802195286808,0.0292004020527005,0.03262935451411956,0.018448325517489872,0.07941500650307032,0.3461485605241754,-0.05298850896324425,1.5183035920607448,0.7418053970711744,1
